sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
Female,66,White,Non-Hispanic,12,Not in labor force,0,18000,0,0,0,0,1,0,1,0,0,0
Male,34,White,Non-Hispanic,13,Employed,35,55000,0,0,0,0,0,0,1,0,1,1
Male,43,Black,Non-Hispanic,10,Not in labor force,0,2000,0,0,0,0,0,1,0,0,0,0
Female,87,White,Non-Hispanic,12,Not in labor force,0,21500,0,0,0,0,1,0,1,0,0,0
Male,41,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Female,77,White,Non-Hispanic,16,Not in labor force,0,31900,1,0,0,0,1,0,1,0,0,0
Male,62,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,59,Black,Non-Hispanic,12,Employed,32,20000,0,0,0,0,0,1,0,0,1,1
Female,66,AIAN,Non-Hispanic,12,Employed,10,19900,0,0,0,0,1,0,0,0,1,1
Female,66,White,Non-Hispanic,16,Not in labor force,0,13200,1,0,0,0,1,0,1,0,0,0
Female,94,Other,Non-Hispanic,11,Not in labor force,0,16300,0,0,0,0,1,0,0,0,0,0
Male,34,White,Non-Hispanic,16,Employed,40,80000,1,0,0,0,0,0,1,0,1,1
Female,31,White,Non-Hispanic,16,Employed,50,110000,1,0,0,0,1,0,1,0,1,1
Female,31,White,Non-Hispanic,16,Employed,40,45000,1,0,0,0,1,0,1,0,1,1
Male,40,White,Non-Hispanic,17,Employed,50,192000,1,1,0,0,0,0,1,0,1,1
Female,65,White,Non-Hispanic,17,Employed,7,25500,1,1,0,0,1,0,1,0,1,1
Female,34,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,80,White,Non-Hispanic,17,Employed,2,50000,1,1,0,0,1,0,1,0,1,1
Female,61,White,Non-Hispanic,17,Not in labor force,1,4,1,1,0,0,1,0,1,0,0,0
Female,35,White,Non-Hispanic,14,Employed,35,12000,0,0,0,0,1,0,1,0,1,1
Female,59,White,Non-Hispanic,12,Not in labor force,0,5600,0,0,0,0,1,0,1,0,0,0
Female,84,Chinese,Non-Hispanic,16,Not in labor force,0,36800,1,0,0,0,1,0,0,0,0,0
Female,35,Other,Hispanic,17,Not in labor force,0,0,1,0,1,0,1,0,0,1,0,0
Female,77,White,Non-Hispanic,16,Not in labor force,0,45000,1,0,0,0,1,0,1,0,0,0
Female,54,White,Non-Hispanic,13,Employed,50,110000,0,0,0,0,1,0,1,0,1,1
Female,26,Other,Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,27,White,Non-Hispanic,12,Employed,50,10000,0,0,0,0,1,0,1,0,1,1
Female,59,White,Non-Hispanic,14,Employed,20,7000,0,0,0,0,1,0,1,0,1,1
Male,43,White,Non-Hispanic,12,Employed,40,48000,0,0,0,0,0,0,1,0,1,1
Female,24,Other,Non-Hispanic,17,Employed,41,65600,1,1,0,0,1,0,0,0,1,1
Female,38,Black,Non-Hispanic,16,Employed,40,32000,1,0,0,0,1,1,0,0,1,1
Male,18,White,Non-Hispanic,12,Employed,30,5000,0,0,0,0,0,0,1,0,1,1
Female,86,White,Non-Hispanic,12,Not in labor force,0,36400,0,0,0,0,1,0,1,0,0,0
Female,18,White,Non-Hispanic,11,Not in labor force,12,14950,0,0,0,0,1,0,1,0,0,0
Female,40,White,Non-Hispanic,14,Employed,40,35000,0,0,0,0,1,0,1,0,1,1
Female,34,White,Non-Hispanic,16,Employed,40,67000,1,0,0,0,1,0,1,0,1,1
Male,49,White,Non-Hispanic,12,Employed,40,70000,0,0,0,0,0,0,1,0,1,1
Female,30,White,Non-Hispanic,13,Employed,40,41400,0,0,0,0,1,0,1,0,1,1
Male,45,Other,Hispanic,12,Employed,50,27000,0,0,0,0,0,0,0,1,1,1
Male,39,White,Non-Hispanic,12,Employed,40,33000,0,0,0,0,0,0,1,0,1,1
Male,87,Other,Hispanic,12,Not in labor force,0,21100,0,0,0,0,0,0,0,1,0,0
Female,39,White,Non-Hispanic,16,Employed,40,120000,1,0,0,0,1,0,1,0,1,1
Female,80,White,Non-Hispanic,12,Not in labor force,0,-400,0,0,0,0,1,0,1,0,0,0
Male,31,White,Non-Hispanic,14,Employed,40,75000,0,0,0,0,0,0,1,0,1,1
Female,81,Other,Hispanic,12,Not in labor force,0,24900,0,0,0,0,1,0,0,1,0,0
Female,78,White,Non-Hispanic,13,Not in labor force,0,47300,0,0,0,0,1,0,1,0,0,0
Female,51,White,Non-Hispanic,16,Employed,40,92000,1,0,0,0,1,0,1,0,1,1
Male,42,White,Non-Hispanic,12,Employed,40,270000,0,0,0,0,0,0,1,0,1,1
Female,66,White,Non-Hispanic,12,Not in labor force,0,9820,0,0,0,0,1,0,1,0,0,0
Male,66,White,Non-Hispanic,12,Not in labor force,0,34000,0,0,0,0,0,0,1,0,0,0
Female,67,White,Non-Hispanic,16,Not in labor force,0,26500,1,0,0,0,1,0,1,0,0,0
Male,66,White,Non-Hispanic,17,Employed,56,215800,1,0,1,0,0,0,1,0,1,1
Female,38,Black,Non-Hispanic,14,Employed,40,38800,0,0,0,0,1,1,0,0,1,1
Male,64,White,Non-Hispanic,,Not in labor force,0,10800,0,0,0,0,0,0,1,0,0,0
Female,23,White,Non-Hispanic,14,Employed,55,24000,0,0,0,0,1,0,1,0,1,1
Female,34,Black,Non-Hispanic,17,Employed,50,24000,1,1,0,0,1,1,0,0,1,1
Female,34,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,29,Other,Hispanic,13,Employed,40,46000,0,0,0,0,0,0,0,1,1,1
Female,83,Other,Hispanic,8,Not in labor force,0,10400,0,0,0,0,1,0,0,1,0,0
Male,82,White,Non-Hispanic,12,Not in labor force,0,49860,0,0,0,0,0,0,1,0,0,0
Male,34,White,Non-Hispanic,12,Employed,45,49000,0,0,0,0,0,0,1,0,1,1
Female,59,White,Non-Hispanic,12,Unemployed,0,0,0,0,0,0,1,0,1,0,1,0
Male,66,White,Non-Hispanic,13,Not in labor force,0,55100,0,0,0,0,0,0,1,0,0,0
Female,62,White,Non-Hispanic,12,Not in labor force,0,89600,0,0,0,0,1,0,1,0,0,0
Female,76,White,Non-Hispanic,9,Not in labor force,0,23800,0,0,0,0,1,0,1,0,0,0
Male,68,Other,Hispanic,12,Not in labor force,0,58000,0,0,0,0,0,0,0,1,0,0
Female,49,White,Non-Hispanic,16,Unemployed,25,7500,1,0,0,0,1,0,1,0,1,0
Female,88,Other,Hispanic,,Not in labor force,0,21600,0,0,0,0,1,0,0,1,0,0
Female,40,Black,Non-Hispanic,13,Employed,40,40000,0,0,0,0,1,1,0,0,1,1
Male,79,White,Non-Hispanic,16,Not in labor force,0,41700,1,0,0,0,0,0,1,0,0,0
Male,42,White,Non-Hispanic,17,Employed,45,80000,1,1,0,0,0,0,1,0,1,1
Female,92,White,Non-Hispanic,16,Not in labor force,0,41200,1,0,0,0,1,0,1,0,0,0
Female,67,White,Non-Hispanic,12,Employed,20,22800,0,0,0,0,1,0,1,0,1,1
Female,53,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,59,White,Non-Hispanic,16,Employed,40,100000,1,0,0,0,1,0,1,0,1,1
Male,77,White,Non-Hispanic,12,Not in labor force,0,61000,0,0,0,0,0,0,1,0,0,0
Female,48,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,49,Black,Non-Hispanic,,Unemployed,40,3800,0,0,0,0,1,1,0,0,1,0
Female,20,Other,Non-Hispanic,13,Employed,12,1800,0,0,0,0,1,0,0,0,1,1
Male,66,White,Non-Hispanic,12,Employed,18,95700,0,0,0,0,0,0,1,0,1,1
Female,58,Black,Non-Hispanic,14,Employed,40,24000,0,0,0,0,1,1,0,0,1,1
Male,59,White,Non-Hispanic,14,Employed,10,20000,0,0,0,0,0,0,1,0,1,1
Male,66,White,Non-Hispanic,12,Employed,20,25000,0,0,0,0,0,0,1,0,1,1
Male,38,White,Non-Hispanic,14,Not in labor force,0,45500,0,0,0,0,0,0,1,0,0,0
Male,67,White,Non-Hispanic,12,Employed,20,21500,0,0,0,0,0,0,1,0,1,1
Male,45,White,Hispanic,14,Employed,30,80000,0,0,0,0,0,0,1,1,1,1
Female,58,White,Non-Hispanic,12,Not in labor force,0,5600,0,0,0,0,1,0,1,0,0,0
Male,50,White,Non-Hispanic,12,Not in labor force,0,13200,0,0,0,0,0,0,1,0,0,0
Female,72,White,Non-Hispanic,12,Not in labor force,40,65200,0,0,0,0,1,0,1,0,0,0
Female,47,White,Non-Hispanic,14,Employed,20,26500,0,0,0,0,1,0,1,0,1,1
Male,76,White,Non-Hispanic,17,Employed,10,174980,1,0,0,1,0,0,1,0,1,1
Female,57,Chinese,Non-Hispanic,14,Employed,40,70850,0,0,0,0,1,0,0,0,1,1
Female,36,Other,Hispanic,12,Employed,90,129600,0,0,0,0,1,0,0,1,1,1
Male,32,Other,Non-Hispanic,13,Employed,50,136000,0,0,0,0,0,0,0,0,1,1
Female,81,White,Non-Hispanic,16,Not in labor force,0,84400,1,0,0,0,1,0,1,0,0,0
Female,64,White,Non-Hispanic,16,Not in labor force,0,21000,1,0,0,0,1,0,1,0,0,0
Female,69,Other,Hispanic,8,Not in labor force,0,6000,0,0,0,0,1,0,0,1,0,0
Female,71,White,Non-Hispanic,12,Not in labor force,0,25000,0,0,0,0,1,0,1,0,0,0
Female,61,Other,Non-Hispanic,16,Employed,40,85000,1,0,0,0,1,0,0,0,1,1
Male,23,Other,Hispanic,12,Employed,40,48000,0,0,0,0,0,0,0,1,1,1
Female,62,White,Non-Hispanic,12,Not in labor force,0,1600,0,0,0,0,1,0,1,0,0,0
Female,52,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
Male,46,Other,Non-Hispanic,12,Not in labor force,0,10200,0,0,0,0,0,0,0,0,0,0
Male,79,White,Non-Hispanic,12,Not in labor force,0,36600,0,0,0,0,0,0,1,0,0,0
Male,26,White,Non-Hispanic,16,Employed,45,57000,1,0,0,0,0,0,1,0,1,1
Male,38,White,Non-Hispanic,13,Employed,45,41800,0,0,0,0,0,0,1,0,1,1
Female,27,White,Non-Hispanic,16,Employed,36,52000,1,0,0,0,1,0,1,0,1,1
Female,44,Black,Non-Hispanic,13,Employed,50,50000,0,0,0,0,1,1,0,0,1,1
Male,80,White,Non-Hispanic,12,Employed,40,27000,0,0,0,0,0,0,1,0,1,1
Male,27,White,Non-Hispanic,16,Employed,60,100000,1,0,0,0,0,0,1,0,1,1
Male,61,White,Non-Hispanic,17,Employed,40,90000,1,1,0,0,0,0,1,0,1,1
Female,39,White,Non-Hispanic,17,Employed,50,55000,1,1,0,0,1,0,1,0,1,1
Female,76,Chinese,Non-Hispanic,8,Not in labor force,0,12000,0,0,0,0,1,0,0,0,0,0
Male,31,White,Hispanic,16,Not in labor force,0,500,1,0,0,0,0,0,1,1,0,0
Female,50,White,Non-Hispanic,12,Employed,20,12000,0,0,0,0,1,0,1,0,1,1
Male,18,Other,Non-Hispanic,11,Not in labor force,0,8500,0,0,0,0,0,0,0,0,0,0
Male,56,White,Non-Hispanic,16,Not in labor force,0,34050,1,0,0,0,0,0,1,0,0,0
Male,74,White,Non-Hispanic,12,Not in labor force,0,45000,0,0,0,0,0,0,1,0,0,0
Female,69,White,Non-Hispanic,12,Not in labor force,0,34230,0,0,0,0,1,0,1,0,0,0
Male,43,White,Non-Hispanic,14,Employed,40,62000,0,0,0,0,0,0,1,0,1,1
Male,44,White,Non-Hispanic,12,Employed,60,102000,0,0,0,0,0,0,1,0,1,1
Male,75,White,Non-Hispanic,16,Not in labor force,0,20000,1,0,0,0,0,0,1,0,0,0
Male,33,White,Non-Hispanic,12,Employed,40,40000,0,0,0,0,0,0,1,0,1,1
Male,50,White,Non-Hispanic,12,Not in labor force,0,18200,0,0,0,0,0,0,1,0,0,0
Female,89,Other,Hispanic,8,Not in labor force,0,4200,0,0,0,0,1,0,0,1,0,0
Male,53,White,Non-Hispanic,14,Employed,55,80000,0,0,0,0,0,0,1,0,1,1
Male,80,Chinese,Non-Hispanic,13,Not in labor force,0,44600,0,0,0,0,0,0,0,0,0,0
Male,44,Other,Non-Hispanic,12,Employed,24,8,0,0,0,0,0,0,0,0,1,1
Female,66,White,Non-Hispanic,14,Not in labor force,0,17100,0,0,0,0,1,0,1,0,0,0
Female,20,White,Non-Hispanic,13,Not in labor force,6,1400,0,0,0,0,1,0,1,0,0,0
Female,70,Black,Non-Hispanic,12,Not in labor force,0,10200,0,0,0,0,1,1,0,0,0,0
Male,43,White,Non-Hispanic,16,Employed,50,100000,1,0,0,0,0,0,1,0,1,1
Female,32,White,Non-Hispanic,16,Employed,25,124000,1,0,0,0,1,0,1,0,1,1
Male,79,Black,Non-Hispanic,12,Not in labor force,0,87100,0,0,0,0,0,1,0,0,0,0
Male,66,White,Non-Hispanic,12,Employed,40,117400,0,0,0,0,0,0,1,0,1,1
Female,60,White,Non-Hispanic,12,Not in labor force,0,11000,0,0,0,0,1,0,1,0,0,0
Male,34,White,Non-Hispanic,14,Employed,45,65000,0,0,0,0,0,0,1,0,1,1
Male,52,White,Hispanic,12,Employed,50,60000,0,0,0,0,0,0,1,1,1,1
Male,69,White,Non-Hispanic,12,Employed,25,31230,0,0,0,0,0,0,1,0,1,1
Female,18,Other,Hispanic,11,Not in labor force,40,17800,0,0,0,0,1,0,0,1,0,0
Male,87,White,Non-Hispanic,12,Not in labor force,0,49500,0,0,0,0,0,0,1,0,0,0
Male,77,Black,Non-Hispanic,12,Unemployed,0,34000,0,0,0,0,0,1,0,0,1,0
Female,42,Black,Non-Hispanic,13,Employed,20,30700,0,0,0,0,1,1,0,0,1,1
Male,32,White,Non-Hispanic,12,Employed,50,60000,0,0,0,0,0,0,1,0,1,1
Male,30,AIAN,Non-Hispanic,12,Not in labor force,8,800,0,0,0,0,0,0,0,0,0,0
Female,20,White,Non-Hispanic,12,Employed,40,25000,0,0,0,0,1,0,1,0,1,1
Female,60,White,Non-Hispanic,12,Employed,60,120000,0,0,0,0,1,0,1,0,1,1
Male,39,Black,Hispanic,11,Employed,20,24000,0,0,0,0,0,1,0,1,1,1
Female,62,White,Non-Hispanic,12,Employed,25,27300,0,0,0,0,1,0,1,0,1,1
Male,69,White,Non-Hispanic,12,Employed,40,74200,0,0,0,0,0,0,1,0,1,1
Male,79,White,Non-Hispanic,13,Not in labor force,0,43800,0,0,0,0,0,0,1,0,0,0
Female,79,White,Non-Hispanic,14,Not in labor force,0,19300,0,0,0,0,1,0,1,0,0,0
Female,32,Other,Non-Hispanic,16,Employed,40,100000,1,0,0,0,1,0,0,0,1,1
Female,48,White,Non-Hispanic,17,Employed,45,150000,1,1,0,0,1,0,1,0,1,1
Female,52,White,Non-Hispanic,14,Employed,40,48000,0,0,0,0,1,0,1,0,1,1
Female,31,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Female,49,Other,Non-Hispanic,16,Employed,40,120000,1,0,0,0,1,0,0,0,1,1
Female,40,White,Non-Hispanic,14,Employed,40,70000,0,0,0,0,1,0,1,0,1,1
Male,63,Chinese,Non-Hispanic,16,Unemployed,40,107200,1,0,0,0,0,0,0,0,1,0
Female,54,White,Non-Hispanic,,Not in labor force,40,26000,0,0,0,0,1,0,1,0,0,0
Male,34,Other,Non-Hispanic,16,Employed,36,60000,1,0,0,0,0,0,0,0,1,1
Male,51,White,Non-Hispanic,16,Employed,40,63200,1,0,0,0,0,0,1,0,1,1
Male,77,White,Non-Hispanic,17,Not in labor force,0,75500,1,1,0,0,0,0,1,0,0,0
Female,30,Other,Non-Hispanic,12,Employed,30,12000,0,0,0,0,1,0,0,0,1,1
Male,67,White,Non-Hispanic,8,Not in labor force,0,10000,0,0,0,0,0,0,1,0,0,0
Female,40,Other,Non-Hispanic,16,Employed,40,110000,1,0,0,0,1,0,0,0,1,1
Female,20,Black,Non-Hispanic,13,Employed,15,5000,0,0,0,0,1,1,0,0,1,1
Female,62,White,Non-Hispanic,17,Not in labor force,0,10900,1,1,0,0,1,0,1,0,0,0
Female,66,White,Non-Hispanic,12,Not in labor force,0,48800,0,0,0,0,1,0,1,0,0,0
Male,23,Other,Non-Hispanic,16,Employed,30,24000,1,0,0,0,0,0,0,0,1,1
Female,55,Chinese,Non-Hispanic,16,Employed,40,36000,1,0,0,0,1,0,0,0,1,1
Male,33,Other,Non-Hispanic,17,Employed,40,95000,1,1,0,0,0,0,0,0,1,1
Male,40,White,Non-Hispanic,16,Employed,40,111400,1,0,0,0,0,0,1,0,1,1
Female,28,White,Non-Hispanic,12,Employed,40,75000,0,0,0,0,1,0,1,0,1,1
Female,81,White,Non-Hispanic,13,Employed,40,57600,0,0,0,0,1,0,1,0,1,1
Female,62,White,Non-Hispanic,14,Employed,15,339000,0,0,0,0,1,0,1,0,1,1
Female,42,Other,Hispanic,16,Unemployed,0,0,1,0,0,0,1,0,0,1,1,0
Female,33,White,Non-Hispanic,12,Employed,40,24800,0,0,0,0,1,0,1,0,1,1
Female,28,White,Non-Hispanic,16,Employed,36,65000,1,0,0,0,1,0,1,0,1,1
Female,68,Other,Non-Hispanic,16,Not in labor force,0,14300,1,0,0,0,1,0,0,0,0,0
Female,34,White,Non-Hispanic,12,Employed,40,40500,0,0,0,0,1,0,1,0,1,1
Female,83,White,Non-Hispanic,12,Not in labor force,0,12700,0,0,0,0,1,0,1,0,0,0
Male,41,White,Non-Hispanic,17,Employed,50,225000,1,0,1,0,0,0,1,0,1,1
Male,38,White,Non-Hispanic,11,Employed,30,25500,0,0,0,0,0,0,1,0,1,1
Female,94,White,Non-Hispanic,12,Not in labor force,0,43600,0,0,0,0,1,0,1,0,0,0
Male,33,White,Non-Hispanic,17,Employed,40,100500,1,0,0,1,0,0,1,0,1,1
Female,20,White,Non-Hispanic,13,Employed,7,1100,0,0,0,0,1,0,1,0,1,1
Female,65,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Male,40,White,Non-Hispanic,16,Employed,60,574000,1,0,0,0,0,0,1,0,1,1
Female,19,White,Hispanic,12,Employed,15,3200,0,0,0,0,1,0,1,1,1,1
Male,45,Other,Non-Hispanic,14,Employed,40,70000,0,0,0,0,0,0,0,0,1,1
Female,61,White,Non-Hispanic,14,Employed,24,80000,0,0,0,0,1,0,1,0,1,1
Female,51,White,Non-Hispanic,13,Employed,15,6000,0,0,0,0,1,0,1,0,1,1
Female,51,Other,Non-Hispanic,12,Employed,40,40000,0,0,0,0,1,0,0,0,1,1
Female,76,White,Non-Hispanic,12,Not in labor force,0,22300,0,0,0,0,1,0,1,0,0,0
Female,48,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,75,White,Non-Hispanic,12,Not in labor force,0,26100,0,0,0,0,1,0,1,0,0,0
Male,21,Black,Non-Hispanic,16,Employed,40,9000,1,0,0,0,0,1,0,0,1,1
Female,22,Other,Non-Hispanic,16,Employed,16,20800,1,0,0,0,1,0,0,0,1,1
Female,81,White,Non-Hispanic,13,Not in labor force,0,50000,0,0,0,0,1,0,1,0,0,0
Male,33,White,Non-Hispanic,12,Employed,50,67600,0,0,0,0,0,0,1,0,1,1
Male,34,Other,Non-Hispanic,14,Employed,50,28000,0,0,0,0,0,0,0,0,1,1
Female,52,White,Non-Hispanic,16,Employed,55,120500,1,0,0,0,1,0,1,0,1,1
Female,34,Black,Non-Hispanic,14,Employed,40,30000,0,0,0,0,1,1,0,0,1,1
Male,85,White,Non-Hispanic,13,Not in labor force,0,35400,0,0,0,0,0,0,1,0,0,0
Female,78,White,Non-Hispanic,13,Not in labor force,0,18200,0,0,0,0,1,0,1,0,0,0
Female,30,White,Non-Hispanic,17,Employed,40,24100,1,1,0,0,1,0,1,0,1,1
Female,20,White,Non-Hispanic,12,Employed,30,14100,0,0,0,0,1,0,1,0,1,1
Male,60,White,Non-Hispanic,12,Not in labor force,0,11000,0,0,0,0,0,0,1,0,0,0
Male,41,Other,Non-Hispanic,12,Not in labor force,0,5500,0,0,0,0,0,0,0,0,0,0
Female,65,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,23,White,Hispanic,12,Employed,40,35000,0,0,0,0,0,0,1,1,1,1
Female,67,White,Non-Hispanic,17,Employed,10,67980,1,1,0,0,1,0,1,0,1,1
Male,60,Other,Hispanic,8,Not in labor force,84,36100,0,0,0,0,0,0,0,1,0,0
Male,19,White,Hispanic,12,Employed,20,8000,0,0,0,0,0,0,1,1,1,1
Male,21,White,Non-Hispanic,12,Employed,40,21000,0,0,0,0,0,0,1,0,1,1
Male,41,White,Non-Hispanic,16,Not in labor force,0,36000,1,0,0,0,0,0,1,0,0,0
Male,60,White,Non-Hispanic,12,Not in labor force,0,2500,0,0,0,0,0,0,1,0,0,0
Female,39,White,Non-Hispanic,12,Employed,40,58300,0,0,0,0,1,0,1,0,1,1
Male,64,Black,Non-Hispanic,12,Not in labor force,0,44400,0,0,0,0,0,1,0,0,0,0
Female,37,Other,Hispanic,8,Employed,25,10000,0,0,0,0,1,0,0,1,1,1
Female,58,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Female,72,White,Hispanic,14,Not in labor force,0,29600,0,0,0,0,1,0,1,1,0,0
Female,26,White,Non-Hispanic,16,Employed,50,125000,1,0,0,0,1,0,1,0,1,1
Male,69,Black,Non-Hispanic,13,Not in labor force,0,1800,0,0,0,0,0,1,0,0,0,0
Male,50,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,0,0,1,0,0,0
Female,57,White,Non-Hispanic,16,Employed,40,60000,1,0,0,0,1,0,1,0,1,1
Male,46,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
Male,18,White,Hispanic,12,Employed,20,5200,0,0,0,0,0,0,1,1,1,1
Male,31,White,Non-Hispanic,12,Employed,32,32000,0,0,0,0,0,0,1,0,1,1
Female,74,White,Non-Hispanic,16,Not in labor force,0,29000,1,0,0,0,1,0,1,0,0,0
Male,72,White,Non-Hispanic,12,Not in labor force,0,14100,0,0,0,0,0,0,1,0,0,0
Male,74,White,Non-Hispanic,12,Employed,40,78900,0,0,0,0,0,0,1,0,1,1
Male,52,White,Non-Hispanic,12,Employed,53,110000,0,0,0,0,0,0,1,0,1,1
Female,47,White,Non-Hispanic,16,Employed,40,97200,1,0,0,0,1,0,1,0,1,1
Female,31,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
Male,72,White,Non-Hispanic,12,Not in labor force,0,56900,0,0,0,0,0,0,1,0,0,0
Female,32,White,Non-Hispanic,16,Employed,40,43200,1,0,0,0,1,0,1,0,1,1
Female,68,White,Non-Hispanic,17,Not in labor force,0,66860,1,0,1,0,1,0,1,0,0,0
Male,75,White,Non-Hispanic,13,Not in labor force,0,28200,0,0,0,0,0,0,1,0,0,0
Female,41,White,Non-Hispanic,16,Employed,40,54000,1,0,0,0,1,0,1,0,1,1
Female,49,White,Non-Hispanic,14,Employed,40,80000,0,0,0,0,1,0,1,0,1,1
Male,73,White,Non-Hispanic,12,Not in labor force,0,45100,0,0,0,0,0,0,1,0,0,0
Female,62,White,Non-Hispanic,16,Employed,27,30700,1,0,0,0,1,0,1,0,1,1
Female,70,White,Non-Hispanic,17,Not in labor force,0,50000,1,1,0,0,1,0,1,0,0,0
Male,69,Other,Hispanic,12,Not in labor force,0,47000,0,0,0,0,0,0,0,1,0,0
Male,18,White,Non-Hispanic,12,Employed,15,4000,0,0,0,0,0,0,1,0,1,1
Male,79,White,Non-Hispanic,12,Not in labor force,0,46000,0,0,0,0,0,0,1,0,0,0
Male,65,White,Non-Hispanic,14,Not in labor force,0,26200,0,0,0,0,0,0,1,0,0,0
Male,42,White,Non-Hispanic,12,Employed,40,118100,0,0,0,0,0,0,1,0,1,1
Female,19,White,Non-Hispanic,13,Not in labor force,25,2100,0,0,0,0,1,0,1,0,0,0
Female,62,Black,Non-Hispanic,12,Employed,50,38600,0,0,0,0,1,1,0,0,1,1
Male,71,White,Non-Hispanic,16,Not in labor force,0,49500,1,0,0,0,0,0,1,0,0,0
Female,54,White,Non-Hispanic,14,Employed,40,70000,0,0,0,0,1,0,1,0,1,1
Male,61,White,Non-Hispanic,,Not in labor force,0,11000,0,0,0,0,0,0,1,0,0,0
Male,64,Black,Non-Hispanic,16,Not in labor force,0,24000,1,0,0,0,0,1,0,0,0,0
Female,57,Other,Hispanic,8,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
Male,19,Other,Hispanic,13,Employed,40,30000,0,0,0,0,0,0,0,1,1,1
Male,22,White,Non-Hispanic,12,Employed,40,22000,0,0,0,0,0,0,1,0,1,1
Female,72,White,Non-Hispanic,13,Not in labor force,0,22000,0,0,0,0,1,0,1,0,0,0
Female,43,White,Non-Hispanic,16,Employed,9,1000,1,0,0,0,1,0,1,0,1,1
Male,28,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
Male,65,White,Non-Hispanic,16,Employed,35,140000,1,0,0,0,0,0,1,0,1,1
Male,33,White,Non-Hispanic,8,Employed,35,11100,0,0,0,0,0,0,1,0,1,1
Female,20,White,Non-Hispanic,12,Employed,75,5000,0,0,0,0,1,0,1,0,1,1
Female,49,White,Non-Hispanic,12,Not in labor force,35,8300,0,0,0,0,1,0,1,0,0,0
Female,70,Other,Non-Hispanic,17,Not in labor force,0,9600,1,1,0,0,1,0,0,0,0,0
Female,45,White,Hispanic,16,Employed,45,67000,1,0,0,0,1,0,1,1,1,1
Male,65,Other,Non-Hispanic,16,Employed,45,140000,1,0,0,0,0,0,0,0,1,1
Female,58,White,Non-Hispanic,12,Employed,15,12100,0,0,0,0,1,0,1,0,1,1
Female,45,White,Hispanic,12,Employed,36,33100,0,0,0,0,1,0,1,1,1,1
Female,53,White,Non-Hispanic,16,Employed,40,93000,1,0,0,0,1,0,1,0,1,1
Female,76,White,Non-Hispanic,12,Not in labor force,0,10900,0,0,0,0,1,0,1,0,0,0
Female,23,Other,Non-Hispanic,16,Unemployed,40,11200,1,0,0,0,1,0,0,0,1,0
Male,58,White,Non-Hispanic,17,Employed,40,15000,1,1,0,0,0,0,1,0,1,1
Male,47,Other,Hispanic,12,Employed,32,38000,0,0,0,0,0,0,0,1,1,1
Male,52,White,Non-Hispanic,14,Employed,40,39000,0,0,0,0,0,0,1,0,1,1
Female,60,White,Non-Hispanic,16,Employed,6,22500,1,0,0,0,1,0,1,0,1,1
Female,80,White,Non-Hispanic,13,Not in labor force,0,4600,0,0,0,0,1,0,1,0,0,0
Female,40,Other,Hispanic,14,Employed,40,45400,0,0,0,0,1,0,0,1,1,1
Female,29,Other,Non-Hispanic,12,Employed,40,73000,0,0,0,0,1,0,0,0,1,1
Female,36,Chinese,Non-Hispanic,17,Employed,40,90000,1,1,0,0,1,0,0,0,1,1
Male,50,White,Non-Hispanic,16,Employed,40,75000,1,0,0,0,0,0,1,0,1,1
Female,36,Other,Hispanic,16,Employed,30,30000,1,0,0,0,1,0,0,1,1,1
Male,83,White,Non-Hispanic,16,Not in labor force,0,46000,1,0,0,0,0,0,1,0,0,0
Male,40,White,Non-Hispanic,9,Not in labor force,0,12300,0,0,0,0,0,0,1,0,0,0
Male,67,White,Non-Hispanic,14,Not in labor force,0,11800,0,0,0,0,0,0,1,0,0,0
Female,47,White,Non-Hispanic,17,Employed,55,106000,1,1,0,0,1,0,1,0,1,1
